1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
KURAU,LOWER SIHAPAS,1P ,INDONESIA,ASIA-PACIFIC,SUMATRA CENTRAL,1.05,102.3333,OIL,2010.0,PRIMARY RECOVERY,MATURE,43.00,100.0,21930.0,ONSHORE,0.0,158.9840400256833,2045.0,AQUIFER DRIVE,1142:BASEMENT-DRAPE ANTICLINE,4449.0,4449.0,0.5,76.0,NEOGENE,24:COASTAL,LAYER-CAKE,SHALE/COALLATERAL FACIES CHANGE,600.0,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,24.0,90.0,45.0,,0.0,0.0,17.0,,,,,20.0,150.0,33.3,33.3,,,,ARTIFICIAL LIFT,INFILL WELL,,,,,,
KURTEN,WOODBINE-EAGLEFORD,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,30.786,-96.4318,OIL,2005.0,SECONDARY RECOVERY,DECLINE,450.00,120.0,10300.0,ONSHORE,-280.0,230.0,3800.0,GAS DRIVE,2211:REGIONAL SUBCROP,7720.0,7440.0,1.3,1660.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE,250.0,0.5,7.32,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,9.3,0.55,38.0,0.33,0.0,0.0,757.0,,1.4,2100.0,,15.0,528.0,,19.0,,CONTINUOUS WATER INJECTION,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,WAX REMOVAL,8500.0
LA CIRA-INFANTAS,COLORADO-MUGROSA (CHUSPAS),1P ,COLOMBIA,LATIN AMERICA,MIDDLE MAGDALENA,6.9917,-73.775,OIL,2010.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,1720.00,10.7,59921.0,ONSHORE,-350.0,100.0,750.0,GAS DRIVE,1111:THRUST ANTICLINE,0.0,,13.0,2000.0,NEOGENE/PALEOGENE,21:FLUVIAL,LABYRINTH,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,2300.0,0.3,76.2,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,27.0,500.0,24.0,12.0,0.0,0.0,150.0,,1.08,,23000.0,40.0,3900.0,11.0,25.6,,CONTINUOUS WATER INJECTION/GAS INJECTION,CHEMICAL,,INFILL WELL,,MODIFICATION IN INJECTION PATTERN,ROD PUMP,SLOTTED LINER,,1600.0
LA PENA,ESCARPMENT (BOLIVAR SAND),1P ,BOLIVIA,LATIN AMERICA,CHACO,-18.1262,-62.8824,OIL,2007.0,SECONDARY RECOVERY,MATURE,82.00,50.0,7600.0,ONSHORE,-1150.0,208.46866011396594,3750.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,8470.0,7320.0,1.5,125.0,CARBONIFEROUS,21:FLUVIAL,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,FELDSPATHIC LITHARENITE,,PRIMARY INTERGRANULAR,23.0,90.0,42.0,0.45,0.0,0.0,,,1.28,2500.0,5000.0,60.0,51.6,,48.0,,GAS RECYCLING,,ARTIFICIAL LIFT,,,,ESP,,,
LA PENA,SAN TELMO (LA PENA SAND),1P ,BOLIVIA,LATIN AMERICA,CHACO,-18.1262,-62.8824,OIL,2007.0,PRIMARY RECOVERY,MATURE,,50.0,,ONSHORE,-1150.0,208.46866011396594,3700.0,GAS DRIVE,1112:FORELAND ANTICLINE,8470.0,7320.0,1.5,125.0,CARBONIFEROUS,21:FLUVIAL,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,394.0,0.21,17.98,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,FELDSPATHIC LITHARENITE,,PRIMARY INTERGRANULAR,21.0,1023.0,42.0,0.45,0.0,0.0,,,1.28,2500.0,5000.0,60.0,33.8,,48.0,,CONTINUOUS WATER INJECTION,,ARTIFICIAL LIFT,,,,ESP,,,
LA VENTANA BLOCK,RIO BLANCO (VC PB-191),1P ,ARGENTINA,LATIN AMERICA,CUYO,-33.2821,-68.7059,OIL,2008.0,ENHANCED OIL RECOVERY,DECLINE,4.00,0.0,673.0,ONSHORE,-2625.0,230.0,2600.0,GAS DRIVE,113:INVERSION ANTICLINE,5905.0,3280.0,,1230.0,TRIASSIC,21:FLUVIAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE,,,7.01,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,20.1,250.0,29.0,10.0,0.0,0.0,84.0,,1.11,610.0,34000.0,41.0,,,,,CONTINUOUS WATER INJECTION,OTHER,WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT,,,WATER INJECTION ON A ZONAL BASIS,ESP/PCP,,,
LA VENTANA BLOCK,RIO BLANCO-BARRANCAS,1P ,ARGENTINA,LATIN AMERICA,CUYO,-33.2821,-68.7059,OIL,2008.0,SECONDARY RECOVERY,DECLINE,405.00,0.0,,ONSHORE,-2625.0,230.0,2600.0,GAS DRIVE,113:INVERSION ANTICLINE,5660.0,3035.0,4.0,1476.0,JURASSIC/TRIASSIC,21:FLUVIAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE,1800.0,0.05,24.99,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,18.0,220.0,29.5,8.0,0.0,0.0,115.0,,1.13,610.0,34000.0,41.0,1271.0,,36.5,,CONTINUOUS WATER INJECTION,OTHER,WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT,,,WATER INJECTION ON A ZONAL BASIS,ESP/PCP,,,
LAGOA PARDA,URUCUTUCA (LAGOA PARDA SANDSTONE),1P ,BRAZIL,LATIN AMERICA,ESPIRITO SANTO,-19.6017,-39.8332,OIL,2011.0,PRIMARY RECOVERY,DECLINE,74.00,12.0,10202.0,ONSHORE,-20.0,166.0,2247.0,AQUIFER DRIVE,2243:CANYON-FILL,4842.52,4822.83,6.5,292.0,PALEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE, LATERAL FACIES CHANGE/LATERAL SHALE-OUT,295.28,0.24,21.95,SANDSTONE,COARSE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,23.0,350.0,30.0,1.5,0.0,0.0,438.0,,,,120000.0,20.0,67.0,49.2,49.2,,,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,FLOWING RATE CONTROL,5052.49
LAGUNILLAS,LA ROSA BASAL SAND (BLOCK I),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.124,-71.2618,OIL,1997.0,SECONDARY RECOVERY,PEAK OR PLATEAU,101.00,22.0,19600.0,OFFSHORE,25.0,165.45728304145965,2949.598582757019,AQUIFER DRIVE,124:STRIKE-SLIP FAULT,4975.0,5000.0,,1800.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE/LATERAL SHALE-OUT,25.0,1.0,7.62,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,,,0.0,,0.0,0.0,,,,,,,434.0,,,,,,DRILLING/OTHER RESERVOIR MANAGEMENT,INFILL WELL/SLIM-HOLE WELL,,,,,COILED TUBING TREATMENT/HIGH WATER-CUT WELL SHUT-IN,
LAGUNILLAS,LAGUNILLAS (BACHQUERO-01),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.124,-71.2618,OIL,2002.0,ENHANCED OIL RECOVERY,PEAK OR PLATEAU,776.00,6.4,41764.0,ONSHORE-OFFSHORE,0.0,128.0,1360.0,COMPACTION,2112:LATERAL DEPOSITIONAL PINCH-OUT,2000.0,2000.0,2.5,1600.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE,,0.9,28.96,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,30.0,2000.0,12.0,635.0,0.4,0.0,87.0,,1.14,1319.0,7500.0,20.0,6621.0,,16.2,,,THERMAL,DRILLING/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,PCP/GAS LIFT,GRAVEL PACK/PRE-PACKED LINER/SAND SCREEN,RE-COMPLETION,3000.0
LAGUNILLAS,LAGUNILLAS (LL-07),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.124,-71.2618,OIL,1999.0,SECONDARY RECOVERY,TERTIARY PEAK OR PLATEAU,1023.00,356.0,115000.0,OFFSHORE,25.0,152.0,1785.0,AQUIFER DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,2675.0,2700.0,2.5,2300.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE,,,,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,33.5,3000.0,18.0,21.0,0.0,0.0,213.0,,1.15,1154.0,,20.0,3800.0,39.3,44.8,,CONTINUOUS WATER INJECTION,THERMAL,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,PCP/GAS LIFT,,HIGH WATER-CUT WELL SHUT-IN/RE-COMPLETION,3700.0
LAGUNILLAS,MISOA B (LL-453),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.124,-71.2618,OIL,1959.0,SECONDARY RECOVERY,PEAK OR PLATEAU,,103.0,130800.0,OFFSHORE,25.0,159.3040102127749,2661.1763558883176,GRAVITY DRAINAGE,1211:TILTED FAULT-BLOCK,4475.0,4500.0,5.0,2465.0,PALEOGENE,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,,0.75,34.75,SANDSTONE,FINE-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,20.0,975.0,25.0,1.5,0.0,0.0,630.0,,1.38,,,14.0,,,,,GAS INJECTION,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,,,GAS SHUT-OFF/RE-COMPLETION/SELECTIVE PERFORATION,
LAKWA,TIPAM SANDSTONE (TS-2 SAND),1P ,INDIA,ASIA-PACIFIC,ASSAM,27.028,94.875,OIL,2003.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,266.00,16.0,,ONSHORE,-656.0,165.0,3533.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,8218.0,7562.0,4.0,295.0,NEOGENE,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALENONE,,0.75,,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,22.0,400.0,25.0,,12.0,0.0,320.0,,1.17,1564.0,1500.0,30.0,321.0,,55.0,,CONTINUOUS WATER INJECTION,CHEMICAL,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,PROFILE MODIFICATION/RE-PERFORATION/WATER PLUGGING,
LAMA,MISOA,1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.0131,-71.5985,OIL,2006.0,SECONDARY RECOVERY,MATURE,397.00,90.0,350000.0,OFFSHORE,65.0,190.0,7100.0,AQUIFER DRIVE,125:WRENCH-FAULT FLOWER STRUCTURE,7035.0,7100.0,20.0,3000.0,PALEOGENE,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,3150.0,0.88,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,22.0,300.0,32.0,8.72,0.0,0.0,950.0,,,,15000.0,20.0,7600.0,,40.1,,CONTINUOUS WATER INJECTION/GAS INJECTION,,ARTIFICIAL LIFT,,,,GAS LIFT,,,12700.0
LAMA,SANTA ROSA (SANTA BARBARA),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.0131,-71.5985,OIL,2006.0,SECONDARY RECOVERY,MATURE,121.00,90.0,,OFFSHORE,65.0,220.0,4080.213712082327,GAS DRIVE,125:WRENCH-FAULT FLOWER STRUCTURE,6935.0,7000.0,20.0,1700.0,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,60.0,0.55,,SANDSTONE,COARSE-GRAINED SAND,,,PRIMARY INTERGRANULAR,25.0,400.0,31.0,8.72,0.0,0.0,800.0,,,,5500.0,20.0,750.0,,29.9,,CONTINUOUS WATER INJECTION/GAS INJECTION,,ARTIFICIAL LIFT,,,,GAS LIFT,,,
LAMINARIA-CORALLINA,LAMINARIA,1P ,AUSTRALIA,ASIA-PACIFIC,BONAPARTE,-10.61,126.0,OIL,2007.0,SECONDARY RECOVERY,DECLINE,6.00,0.0,136700.0,OFFSHORE,1150.0,257.0,4700.0,AQUIFER DRIVE,1212:HORST BLOCK,9020.0,10170.0,4.0,335.0,JURASSIC,24:COASTAL,LAYER-CAKE,TIGHT CLASTICSNONE,360.0,0.9,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,17.0,100.0,0.0,0.26,0.0,0.0,190.0,,,570.0,,,422.0,,58.0,,GAS RECYCLING,,ARTIFICIAL LIFT,,,,GAS LIFT,,,
LANWA,KALOL,1P ,INDIA,ASIA-PACIFIC,CAMBAY,23.568,72.137,OIL,2003.0,ENHANCED OIL RECOVERY,MATURE,135.00,22.0,2467.0,ONSHORE,-500.0,149.0,1610.0,AQUIFER DRIVE,2232:ONLAP ONTO STRUCTURAL FLANK UNCONFORMITY,3210.0,2717.0,6.0,636.0,PALEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE/COALNONE,160.0,,10.06,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,29.0,5000.0,13.0,550.0,0.0,0.0,7.0,,,,11500.0,21.0,225.0,6.7,11.5,,,THERMAL,ARTIFICIAL LIFT/SAND CONTROL,,,,ROD PUMP,GRAVEL PACK,,3445.0
LAOJUNMIAO,BAIYANGHE (GANYOUQUAN K SAND),1P ,CHINA,ASIA-PACIFIC,JIUQUAN,39.7658,97.5663,OIL,2003.0,SECONDARY RECOVERY,MATURE,,6.0,,ONSHORE,-8370.0,60.0,560.0,GAS DRIVE,1111:THRUST ANTICLINE,335.0,-8045.0,25.0,,PALEOGENE,21:FLUVIAL,LAYER-CAKE,SHALENONE,213.25,0.2,13.0,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,21.0,237.0,33.8,5.95,9.7,0.46,132.0,,,213.0,30000.0,30.0,50.0,,30.0,,CONTINUOUS WATER INJECTION,,,,,,,,,-6352.0
LAOJUNMIAO,BAIYANGHE (JIANQUANZI L SAND),1P ,CHINA,ASIA-PACIFIC,JIUQUAN,39.7658,97.5663,OIL,2003.0,SECONDARY RECOVERY,MATURE,,6.0,13650.0,ONSHORE,-8370.0,86.0,1390.0,GAS DRIVE,1111:THRUST ANTICLINE,1362.0,-7008.0,25.0,2360.0,PALEOGENE,21:FLUVIAL,JIGSAW-PUZZLE,SHALENONE,180.0,0.35,11.89,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,23.0,619.0,33.4,3.25,8.3,0.46,343.0,,1.14,1088.0,64000.0,23.0,176.0,,51.0,,CONTINUOUS WATER INJECTION/GAS RECYCLING,CHEMICAL,DRILLING/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,,,WATER PLUGGING,-5090.0
LAOJUNMIAO,BAIYANGHE (JIANQUANZI M SAND),1P ,CHINA,ASIA-PACIFIC,JIUQUAN,39.7658,97.5663,OIL,2003.0,SECONDARY RECOVERY,MATURE,,6.0,5300.0,ONSHORE,-8370.0,90.0,1350.0,GAS DRIVE,1111:THRUST ANTICLINE,1532.0,-6838.0,25.0,2070.0,PALEOGENE,21:FLUVIAL,TANK LIKE, LATERAL FACIES CHANGE,210.0,0.9,24.99,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,FELDSPATHIC LITHARENITE,TYPE II,PRIMARY INTERGRANULAR,17.8,24.0,32.3,4.2,9.1,0.46,245.0,,1.13,941.0,67000.0,45.0,164.0,,37.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION,INFILL WELL/HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,-4872.0
LEBADA VEST,UNNAMED (ALBIAN),1P ,ROMANIA,EUROPE,WESTERN BLACK SEA,44.6294,29.7955,OIL,1996.0,SECONDARY RECOVERY,MATURE,,0.0,,OFFSHORE,164.0,184.5816549930118,3846.0148638649416,GAS DRIVE,1211:TILTED FAULT-BLOCK,6529.0,6693.0,8.0,801.0,CRETACEOUS,24:COASTAL,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL DIAGENETIC CHANGE,,,18.9,SANDSTONE,,,,PRIMARY INTERGRANULAR,,7.0,35.0,,0.0,0.0,792.0,,1.38,3160.0,,,,,,,CONTINUOUS WATER INJECTION,,DRILLING/ARTIFICIAL LIFT,HORIZONTAL WELL,,,ESP/GAS LIFT,,,
LEGENDRE,B RETICULATUM SANDSTONE,1P ,AUSTRALIA,ASIA-PACIFIC,CARNARVON,-19.7167,116.7167,OIL,2006.0,PRIMARY RECOVERY,DECLINE,6.00,0.0,45000.0,OFFSHORE,164.04,177.4335210133853,2780.0,AQUIFER DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,5948.16,6112.2,1.5,121.0,CRETACEOUS,25:DEEP MARINE,LAYER-CAKE,STRUCTURAL SADDLENONE,205.0,0.9,25.6,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,22.0,200.0,44.5,,0.0,1.3,820.0,,1.48,,,30.0,90.0,,49.0,,,,DRILLING,INFILL WELL/HORIZONTAL WELL,,,,,,
LENGHU,DAMEIGOU,1P ,CHINA,ASIA-PACIFIC,QAIDAM,38.73,93.34,OIL,2005.0,SECONDARY RECOVERY,MATURE,84.00,3.9,579.0,ONSHORE,-9104.0,73.4,1176.0,GAS DRIVE,1111:THRUST ANTICLINE,1640.0,-7464.0,47.5,,JURASSIC,23:LACUSTRINE,LABYRINTH,BLOCK-BOUNDING FAULTSEALING FAULT,2297.0,,21.95,SANDSTONE,,QUARTZ ARENITE,TYPE IV,SECONDARY INTERGRANULAR,21.0,70.0,43.0,2.5,17.2,0.0,518.0,,1.28,1147.0,36000.0,35.0,18.7,4.5,13.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN,ROD PUMP/BAIL-OUT PRODUCTION,SAND SCREEN,ADDITIONAL PERFORATION/INTERMITTENT PRODUCTION OF HIGH WATER-CUT WELLS/PROFILE MODIFICATION/PUMP SIZE OPTIMIZATION/RE-PERFORATION/SAND CLEANING/SHUT-IN WELL REOPEN/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING/WAX REMOVAL,-6571.0
LENGHU,LOWER GANCHAIGOU,1P ,CHINA,ASIA-PACIFIC,QAIDAM,38.73,93.34,OIL,2005.0,SECONDARY RECOVERY,MATURE,246.00,3.6,1079.0,ONSHORE,-9104.0,77.0,1278.0,AQUIFER DRIVE,1111:THRUST ANTICLINE,984.0,-8120.0,30.0,,PALEOGENE,23:LACUSTRINE,LABYRINTH,BLOCK-BOUNDING FAULTSEALING FAULT,1640.4,,7.71,SANDSTONE,,ARKOSE,TYPE IV,SECONDARY INTERGRANULAR,21.0,150.0,43.0,5.3,10.8,4.44,246.4,,1.15,1147.0,35000.0,28.0,63.8,,12.0,,CONTINUOUS WATER INJECTION,THERMAL,STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ROD PUMP/BAIL-OUT PRODUCTION,SAND SCREEN,ADDITIONAL PERFORATION/HIGH WATER-CUT WELL SHUT-IN/INTERMITTENT PRODUCTION OF HIGH WATER-CUT WELLS/SAND CLEANING/SHUT-IN WELL REOPEN/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING/WAX REMOVAL,-6667.5
LENGHU,UPPER GANCHAIGOU,1P ,CHINA,ASIA-PACIFIC,QAIDAM,38.73,93.34,OIL,2005.0,SECONDARY RECOVERY,MATURE,181.00,2.5,5041.0,ONSHORE,-9104.0,71.6,765.0,GAS DRIVE,1111:THRUST ANTICLINE,590.55,-8514.0,,,NEOGENE,23:LACUSTRINE,LABYRINTH,BLOCK-BOUNDING FAULTSEALING FAULT,,,13.99,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,TYPE IV,PRIMARY INTERGRANULAR,21.0,,45.0,2.07,8.38,4.44,246.0,,1.17,1147.0,35000.0,28.0,38.2,,28.0,,CONTINUOUS WATER INJECTION,THERMAL,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN,ROD PUMP/BAIL-OUT PRODUCTION,SAND SCREEN,ADDITIONAL PERFORATION/HIGH WATER-CUT WELL SHUT-IN/INTERMITTENT PRODUCTION OF HIGH WATER-CUT WELLS/PROFILE MODIFICATION/SAND CLEANING/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING/WAX REMOVAL,-7060.5
LENNOX,ORMSKIRK SANDSTONE,1P ,UNITED KINGDOM,EUROPE,IRISH SEA EAST,53.6333,-3.1667,OIL,2006.0,SECONDARY RECOVERY,DECLINE,9.00,0.0,38645.0,OFFSHORE,40.0,95.0,1620.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,2460.0,2500.0,4.5,900.0,TRIASSIC,22:DESERT,LAYER-CAKE,SHALESEALING FAULT,850.0,0.9,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,16.0,400.0,45.0,0.5,0.0,12.42,650.0,3.0,1.3,1620.0,280000.0,,267.0,,,73.0,GAS INJECTION/GAS RECYCLING,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL,,,GAS LIFT,,RE-COMPLETION/SIDETRACKING,3257.0
LISAMA,COLORADO-MUGROSA (CHUSPAS),1P ,COLOMBIA,LATIN AMERICA,MIDDLE MAGDALENA,7.0694,-73.5113,OIL,2009.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,,50.0,8616.0,ONSHORE,-430.0,156.0,2982.0,GAS DRIVE,1111:THRUST ANTICLINE,2430.0,2000.0,40.0,,NEOGENE/PALEOGENE,21:FLUVIAL,LABYRINTH,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,5125.0,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,20.0,25.0,35.0,0.77,0.0,0.0,755.0,,1.51,2956.0,8030.0,,324.0,,,,,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,ROD PUMP,,ADDITIONAL PERFORATION/ASPHALTENE INHIBITOR TREATMENT/SIDETRACKING,6241.0
LITTLE BOW,UPPER MANNVILLE (GLAUCONITIC SANDSTONE),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,50.1951,-112.6507,OIL,2009.0,SECONDARY RECOVERY,DECLINE,,0.0,6594.93,ONSHORE,-2700.0,91.4,1615.14,GAS DRIVE,2242:VALLEY-FILL,3523.62,823.82,0.2,,CRETACEOUS,24:COASTAL,LABYRINTH,SHALELATERAL SHALE-OUT/SHALE-FILLED CHANNEL,65.62,0.4,6.1,SANDSTONE,,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,22.0,,18.0,,0.0,0.0,250.0,,,,,30.0,,0.8,26.93,,CONTINUOUS WATER INJECTION,,,,,,,,,961.29
